timestamp,frame,reason,image_path,crop_path,worker_box,worker_conf,best_vest_conf,vest_box
2025-09-24 01:12:38,1,no_vest_detected,collected_vest_failures\frame_20250924_011238_f1.jpg,collected_vest_failures\crop_20250924_011238_f1.jpg,"[294, 361, 340, 440]",0.407,0.0,None
2025-09-24 01:12:39,2,no_vest_detected,collected_vest_failures\frame_20250924_011239_f2.jpg,collected_vest_failures\crop_20250924_011239_f2.jpg,"[294, 361, 340, 440]",0.399,0.0,None
2025-09-24 01:12:39,3,no_vest_detected,collected_vest_failures\frame_20250924_011239_f3.jpg,collected_vest_failures\crop_20250924_011239_f3.jpg,"[294, 361, 339, 439]",0.416,0.0,None
2025-09-24 01:12:39,3,no_vest_detected,collected_vest_failures\frame_20250924_011239_f3.jpg,collected_vest_failures\crop_20250924_011239_f3.jpg,"[414, 193, 449, 262]",0.348,0.0,None
2025-09-24 01:12:39,3,no_vest_detected,collected_vest_failures\frame_20250924_011239_f3.jpg,collected_vest_failures\crop_20250924_011239_f3.jpg,"[715, 105, 846, 171]",0.305,0.0,None
2025-09-24 01:12:39,4,no_vest_detected,collected_vest_failures\frame_20250924_011239_f4.jpg,collected_vest_failures\crop_20250924_011239_f4.jpg,"[293, 361, 339, 440]",0.4,0.0,None
2025-09-24 01:12:39,4,no_vest_detected,collected_vest_failures\frame_20250924_011239_f4.jpg,collected_vest_failures\crop_20250924_011239_f4.jpg,"[413, 193, 450, 261]",0.392,0.0,None
2025-09-24 01:12:39,4,no_vest_detected,collected_vest_failures\frame_20250924_011239_f4.jpg,collected_vest_failures\crop_20250924_011239_f4.jpg,"[712, 104, 846, 171]",0.299,0.0,None
2025-09-24 01:12:39,4,no_vest_detected,collected_vest_failures\frame_20250924_011239_f4.jpg,collected_vest_failures\crop_20250924_011239_f4.jpg,"[290, 352, 344, 450]",0.262,0.0,None
2025-09-24 01:12:39,5,no_vest_detected,collected_vest_failures\frame_20250924_011239_f5.jpg,collected_vest_failures\crop_20250924_011239_f5.jpg,"[293, 361, 339, 440]",0.379,0.0,None
2025-09-24 01:12:39,5,no_vest_detected,collected_vest_failures\frame_20250924_011239_f5.jpg,collected_vest_failures\crop_20250924_011239_f5.jpg,"[713, 105, 844, 171]",0.345,0.0,None
2025-09-24 01:12:39,5,no_vest_detected,collected_vest_failures\frame_20250924_011239_f5.jpg,collected_vest_failures\crop_20250924_011239_f5.jpg,"[414, 192, 451, 261]",0.316,0.0,None
2025-09-24 01:12:39,5,no_vest_detected,collected_vest_failures\frame_20250924_011239_f5.jpg,collected_vest_failures\crop_20250924_011239_f5.jpg,"[712, 97, 885, 181]",0.27,0.0,None
2025-09-24 01:12:39,6,no_vest_detected,collected_vest_failures\frame_20250924_011239_f6.jpg,collected_vest_failures\crop_20250924_011239_f6.jpg,"[293, 361, 339, 440]",0.365,0.0,None
2025-09-24 01:12:39,6,no_vest_detected,collected_vest_failures\frame_20250924_011239_f6.jpg,collected_vest_failures\crop_20250924_011239_f6.jpg,"[712, 105, 852, 170]",0.354,0.0,None
2025-09-24 01:12:39,6,no_vest_detected,collected_vest_failures\frame_20250924_011239_f6.jpg,collected_vest_failures\crop_20250924_011239_f6.jpg,"[711, 98, 885, 180]",0.277,0.0,None
2025-09-24 01:12:39,6,no_vest_detected,collected_vest_failures\frame_20250924_011239_f6.jpg,collected_vest_failures\crop_20250924_011239_f6.jpg,"[413, 195, 447, 259]",0.256,0.0,None
2025-09-24 01:12:39,7,no_vest_detected,collected_vest_failures\frame_20250924_011239_f7.jpg,collected_vest_failures\crop_20250924_011239_f7.jpg,"[293, 361, 339, 440]",0.422,0.0,None
2025-09-24 01:12:39,7,no_vest_detected,collected_vest_failures\frame_20250924_011239_f7.jpg,collected_vest_failures\crop_20250924_011239_f7.jpg,"[711, 105, 852, 171]",0.369,0.0,None
2025-09-24 01:12:39,7,no_vest_detected,collected_vest_failures\frame_20250924_011239_f7.jpg,collected_vest_failures\crop_20250924_011239_f7.jpg,"[710, 98, 885, 180]",0.288,0.0,None
2025-09-24 01:12:39,7,no_vest_detected,collected_vest_failures\frame_20250924_011239_f7.jpg,collected_vest_failures\crop_20250924_011239_f7.jpg,"[413, 194, 447, 258]",0.251,0.0,None
2025-09-24 01:12:39,8,no_vest_detected,collected_vest_failures\frame_20250924_011239_f8.jpg,collected_vest_failures\crop_20250924_011239_f8.jpg,"[293, 361, 338, 440]",0.437,0.0,None
2025-09-24 01:12:39,8,no_vest_detected,collected_vest_failures\frame_20250924_011239_f8.jpg,collected_vest_failures\crop_20250924_011239_f8.jpg,"[711, 105, 854, 171]",0.367,0.0,None
2025-09-24 01:12:39,8,no_vest_detected,collected_vest_failures\frame_20250924_011239_f8.jpg,collected_vest_failures\crop_20250924_011239_f8.jpg,"[710, 98, 887, 180]",0.298,0.0,None
2025-09-24 01:12:39,9,no_vest_detected,collected_vest_failures\frame_20250924_011239_f9.jpg,collected_vest_failures\crop_20250924_011239_f9.jpg,"[293, 361, 337, 440]",0.498,0.0,None
2025-09-24 01:12:39,9,no_vest_detected,collected_vest_failures\frame_20250924_011239_f9.jpg,collected_vest_failures\crop_20250924_011239_f9.jpg,"[715, 103, 866, 173]",0.337,0.0,None
2025-09-24 01:12:40,10,no_vest_detected,collected_vest_failures\frame_20250924_011240_f10.jpg,collected_vest_failures\crop_20250924_011240_f10.jpg,"[294, 360, 337, 440]",0.497,0.0,None
2025-09-24 01:12:40,10,no_vest_detected,collected_vest_failures\frame_20250924_011240_f10.jpg,collected_vest_failures\crop_20250924_011240_f10.jpg,"[712, 102, 866, 172]",0.362,0.0,None
2025-09-24 01:12:40,10,no_vest_detected,collected_vest_failures\frame_20250924_011240_f10.jpg,collected_vest_failures\crop_20250924_011240_f10.jpg,"[541, 149, 569, 228]",0.29,0.0,None
2025-09-24 01:12:40,11,no_vest_detected,collected_vest_failures\frame_20250924_011240_f11.jpg,collected_vest_failures\crop_20250924_011240_f11.jpg,"[294, 359, 337, 440]",0.533,0.0,None
2025-09-24 01:12:40,11,no_vest_detected,collected_vest_failures\frame_20250924_011240_f11.jpg,collected_vest_failures\crop_20250924_011240_f11.jpg,"[709, 105, 855, 170]",0.348,0.0,None
2025-09-24 01:12:40,11,no_vest_detected,collected_vest_failures\frame_20250924_011240_f11.jpg,collected_vest_failures\crop_20250924_011240_f11.jpg,"[541, 149, 569, 227]",0.269,0.0,None
2025-09-24 01:12:40,12,no_vest_detected,collected_vest_failures\frame_20250924_011240_f12.jpg,collected_vest_failures\crop_20250924_011240_f12.jpg,"[293, 359, 337, 440]",0.549,0.0,None
2025-09-24 01:12:40,12,no_vest_detected,collected_vest_failures\frame_20250924_011240_f12.jpg,collected_vest_failures\crop_20250924_011240_f12.jpg,"[708, 105, 856, 169]",0.313,0.0,None
2025-09-24 01:12:40,12,no_vest_detected,collected_vest_failures\frame_20250924_011240_f12.jpg,collected_vest_failures\crop_20250924_011240_f12.jpg,"[246, 231, 295, 328]",0.269,0.0,None
2025-09-24 01:12:40,13,no_vest_detected,collected_vest_failures\frame_20250924_011240_f13.jpg,collected_vest_failures\crop_20250924_011240_f13.jpg,"[293, 359, 337, 440]",0.548,0.0,None
2025-09-24 01:12:40,13,no_vest_detected,collected_vest_failures\frame_20250924_011240_f13.jpg,collected_vest_failures\crop_20250924_011240_f13.jpg,"[711, 102, 862, 172]",0.297,0.0,None
2025-09-24 01:12:40,13,no_vest_detected,collected_vest_failures\frame_20250924_011240_f13.jpg,collected_vest_failures\crop_20250924_011240_f13.jpg,"[246, 231, 295, 330]",0.277,0.0,None
2025-09-24 01:12:40,14,no_vest_detected,collected_vest_failures\frame_20250924_011240_f14.jpg,collected_vest_failures\crop_20250924_011240_f14.jpg,"[292, 358, 336, 440]",0.548,0.0,None
2025-09-24 01:12:40,14,no_vest_detected,collected_vest_failures\frame_20250924_011240_f14.jpg,collected_vest_failures\crop_20250924_011240_f14.jpg,"[250, 233, 295, 321]",0.313,0.0,None
2025-09-24 01:12:40,14,no_vest_detected,collected_vest_failures\frame_20250924_011240_f14.jpg,collected_vest_failures\crop_20250924_011240_f14.jpg,"[236, 222, 296, 334]",0.27,0.0,None
2025-09-24 01:12:40,14,no_vest_detected,collected_vest_failures\frame_20250924_011240_f14.jpg,collected_vest_failures\crop_20250924_011240_f14.jpg,"[542, 153, 572, 234]",0.258,0.0,None
2025-09-24 01:12:40,14,no_vest_detected,collected_vest_failures\frame_20250924_011240_f14.jpg,collected_vest_failures\crop_20250924_011240_f14.jpg,"[710, 102, 866, 172]",0.252,0.0,None
2025-09-24 01:12:40,15,no_vest_detected,collected_vest_failures\frame_20250924_011240_f15.jpg,collected_vest_failures\crop_20250924_011240_f15.jpg,"[293, 359, 336, 440]",0.562,0.0,None
2025-09-24 01:12:40,15,no_vest_detected,collected_vest_failures\frame_20250924_011240_f15.jpg,collected_vest_failures\crop_20250924_011240_f15.jpg,"[541, 151, 571, 235]",0.322,0.0,None
2025-09-24 01:12:40,15,no_vest_detected,collected_vest_failures\frame_20250924_011240_f15.jpg,collected_vest_failures\crop_20250924_011240_f15.jpg,"[244, 233, 296, 325]",0.298,0.0,None
2025-09-24 01:12:40,16,no_vest_detected,collected_vest_failures\frame_20250924_011240_f16.jpg,collected_vest_failures\crop_20250924_011240_f16.jpg,"[293, 359, 335, 440]",0.556,0.0,None
2025-09-24 01:12:40,16,no_vest_detected,collected_vest_failures\frame_20250924_011240_f16.jpg,collected_vest_failures\crop_20250924_011240_f16.jpg,"[541, 152, 571, 234]",0.314,0.0,None
2025-09-24 01:12:40,16,no_vest_detected,collected_vest_failures\frame_20250924_011240_f16.jpg,collected_vest_failures\crop_20250924_011240_f16.jpg,"[245, 233, 296, 325]",0.284,0.0,None
2025-09-24 01:12:40,17,no_vest_detected,collected_vest_failures\frame_20250924_011240_f17.jpg,collected_vest_failures\crop_20250924_011240_f17.jpg,"[293, 360, 336, 440]",0.549,0.0,None
2025-09-24 01:12:40,17,no_vest_detected,collected_vest_failures\frame_20250924_011240_f17.jpg,collected_vest_failures\crop_20250924_011240_f17.jpg,"[542, 153, 571, 234]",0.301,0.0,None
2025-09-24 01:12:40,17,no_vest_detected,collected_vest_failures\frame_20250924_011240_f17.jpg,collected_vest_failures\crop_20250924_011240_f17.jpg,"[250, 232, 294, 318]",0.298,0.0,None
2025-09-24 01:12:40,18,no_vest_detected,collected_vest_failures\frame_20250924_011240_f18.jpg,collected_vest_failures\crop_20250924_011240_f18.jpg,"[293, 360, 336, 440]",0.552,0.0,None
2025-09-24 01:12:41,18,no_vest_detected,collected_vest_failures\frame_20250924_011240_f18.jpg,collected_vest_failures\crop_20250924_011240_f18.jpg,"[542, 152, 571, 233]",0.345,0.0,None
2025-09-24 01:12:41,18,no_vest_detected,collected_vest_failures\frame_20250924_011241_f18.jpg,collected_vest_failures\crop_20250924_011241_f18.jpg,"[244, 231, 296, 327]",0.315,0.0,None
2025-09-24 01:12:41,18,no_vest_detected,collected_vest_failures\frame_20250924_011241_f18.jpg,collected_vest_failures\crop_20250924_011241_f18.jpg,"[234, 204, 297, 333]",0.283,0.0,None
2025-09-24 01:12:41,19,no_vest_detected,collected_vest_failures\frame_20250924_011241_f19.jpg,collected_vest_failures\crop_20250924_011241_f19.jpg,"[292, 360, 335, 441]",0.545,0.0,None
2025-09-24 01:12:41,19,no_vest_detected,collected_vest_failures\frame_20250924_011241_f19.jpg,collected_vest_failures\crop_20250924_011241_f19.jpg,"[242, 223, 297, 325]",0.346,0.0,None
2025-09-24 01:12:41,19,no_vest_detected,collected_vest_failures\frame_20250924_011241_f19.jpg,collected_vest_failures\crop_20250924_011241_f19.jpg,"[542, 155, 571, 234]",0.341,0.0,None
2025-09-24 01:12:41,19,no_vest_detected,collected_vest_failures\frame_20250924_011241_f19.jpg,collected_vest_failures\crop_20250924_011241_f19.jpg,"[229, 192, 297, 330]",0.315,0.0,None
2025-09-24 01:12:41,19,no_vest_detected,collected_vest_failures\frame_20250924_011241_f19.jpg,collected_vest_failures\crop_20250924_011241_f19.jpg,"[410, 191, 446, 260]",0.304,0.0,None
2025-09-24 01:12:41,20,no_vest_detected,collected_vest_failures\frame_20250924_011241_f20.jpg,collected_vest_failures\crop_20250924_011241_f20.jpg,"[292, 360, 335, 441]",0.568,0.0,None
2025-09-24 01:12:41,20,no_vest_detected,collected_vest_failures\frame_20250924_011241_f20.jpg,collected_vest_failures\crop_20250924_011241_f20.jpg,"[542, 154, 570, 234]",0.347,0.0,None
2025-09-24 01:12:41,20,no_vest_detected,collected_vest_failures\frame_20250924_011241_f20.jpg,collected_vest_failures\crop_20250924_011241_f20.jpg,"[243, 223, 296, 323]",0.329,0.0,None
2025-09-24 01:12:41,20,no_vest_detected,collected_vest_failures\frame_20250924_011241_f20.jpg,collected_vest_failures\crop_20250924_011241_f20.jpg,"[410, 191, 447, 259]",0.302,0.0,None
2025-09-24 01:12:41,20,no_vest_detected,collected_vest_failures\frame_20250924_011241_f20.jpg,collected_vest_failures\crop_20250924_011241_f20.jpg,"[228, 195, 297, 327]",0.284,0.0,None
2025-09-24 01:12:41,21,no_vest_detected,collected_vest_failures\frame_20250924_011241_f21.jpg,collected_vest_failures\crop_20250924_011241_f21.jpg,"[293, 360, 335, 441]",0.575,0.0,None
2025-09-24 01:12:41,21,no_vest_detected,collected_vest_failures\frame_20250924_011241_f21.jpg,collected_vest_failures\crop_20250924_011241_f21.jpg,"[542, 153, 571, 233]",0.364,0.0,None
2025-09-24 01:12:41,21,no_vest_detected,collected_vest_failures\frame_20250924_011241_f21.jpg,collected_vest_failures\crop_20250924_011241_f21.jpg,"[243, 222, 295, 322]",0.325,0.0,None
2025-09-24 01:12:41,21,no_vest_detected,collected_vest_failures\frame_20250924_011241_f21.jpg,collected_vest_failures\crop_20250924_011241_f21.jpg,"[409, 190, 446, 259]",0.287,0.0,None
2025-09-24 01:12:41,21,no_vest_detected,collected_vest_failures\frame_20250924_011241_f21.jpg,collected_vest_failures\crop_20250924_011241_f21.jpg,"[227, 199, 296, 325]",0.278,0.0,None
2025-09-24 01:12:41,22,no_vest_detected,collected_vest_failures\frame_20250924_011241_f22.jpg,collected_vest_failures\crop_20250924_011241_f22.jpg,"[293, 360, 335, 442]",0.575,0.0,None
2025-09-24 01:12:41,22,no_vest_detected,collected_vest_failures\frame_20250924_011241_f22.jpg,collected_vest_failures\crop_20250924_011241_f22.jpg,"[541, 153, 571, 233]",0.405,0.0,None
2025-09-24 01:12:41,22,no_vest_detected,collected_vest_failures\frame_20250924_011241_f22.jpg,collected_vest_failures\crop_20250924_011241_f22.jpg,"[241, 219, 295, 323]",0.338,0.0,None
2025-09-24 01:12:41,22,no_vest_detected,collected_vest_failures\frame_20250924_011241_f22.jpg,collected_vest_failures\crop_20250924_011241_f22.jpg,"[224, 194, 295, 327]",0.297,0.0,None
2025-09-24 01:12:41,23,no_vest_detected,collected_vest_failures\frame_20250924_011241_f23.jpg,collected_vest_failures\crop_20250924_011241_f23.jpg,"[292, 361, 336, 442]",0.563,0.0,None
2025-09-24 01:12:41,23,no_vest_detected,collected_vest_failures\frame_20250924_011241_f23.jpg,collected_vest_failures\crop_20250924_011241_f23.jpg,"[540, 152, 571, 233]",0.446,0.0,None
2025-09-24 01:12:41,23,no_vest_detected,collected_vest_failures\frame_20250924_011241_f23.jpg,collected_vest_failures\crop_20250924_011241_f23.jpg,"[238, 216, 295, 324]",0.298,0.0,None
2025-09-24 01:12:41,23,no_vest_detected,collected_vest_failures\frame_20250924_011241_f23.jpg,collected_vest_failures\crop_20250924_011241_f23.jpg,"[356, 10, 433, 200]",0.277,0.0,None
2025-09-24 01:12:41,23,no_vest_detected,collected_vest_failures\frame_20250924_011241_f23.jpg,collected_vest_failures\crop_20250924_011241_f23.jpg,"[224, 194, 295, 328]",0.266,0.0,None
2025-09-24 01:12:41,23,no_vest_detected,collected_vest_failures\frame_20250924_011241_f23.jpg,collected_vest_failures\crop_20250924_011241_f23.jpg,"[248, 224, 293, 318]",0.255,0.0,None
2025-09-24 01:12:41,24,no_vest_detected,collected_vest_failures\frame_20250924_011241_f24.jpg,collected_vest_failures\crop_20250924_011241_f24.jpg,"[292, 361, 336, 442]",0.557,0.0,None
2025-09-24 01:12:41,24,no_vest_detected,collected_vest_failures\frame_20250924_011241_f24.jpg,collected_vest_failures\crop_20250924_011241_f24.jpg,"[540, 153, 571, 232]",0.407,0.0,None
2025-09-24 01:12:41,24,no_vest_detected,collected_vest_failures\frame_20250924_011241_f24.jpg,collected_vest_failures\crop_20250924_011241_f24.jpg,"[237, 214, 294, 324]",0.302,0.0,None
2025-09-24 01:12:41,24,no_vest_detected,collected_vest_failures\frame_20250924_011241_f24.jpg,collected_vest_failures\crop_20250924_011241_f24.jpg,"[355, 10, 434, 199]",0.297,0.0,None
2025-09-24 01:12:41,25,no_vest_detected,collected_vest_failures\frame_20250924_011241_f25.jpg,collected_vest_failures\crop_20250924_011241_f25.jpg,"[292, 361, 336, 442]",0.546,0.0,None
2025-09-24 01:12:41,25,no_vest_detected,collected_vest_failures\frame_20250924_011241_f25.jpg,collected_vest_failures\crop_20250924_011241_f25.jpg,"[540, 152, 571, 232]",0.407,0.0,None
2025-09-24 01:12:41,25,no_vest_detected,collected_vest_failures\frame_20250924_011241_f25.jpg,collected_vest_failures\crop_20250924_011241_f25.jpg,"[237, 215, 295, 324]",0.294,0.0,None
2025-09-24 01:12:41,25,no_vest_detected,collected_vest_failures\frame_20250924_011241_f25.jpg,collected_vest_failures\crop_20250924_011241_f25.jpg,"[355, 10, 434, 199]",0.293,0.0,None
2025-09-24 01:12:41,26,no_vest_detected,collected_vest_failures\frame_20250924_011241_f26.jpg,collected_vest_failures\crop_20250924_011241_f26.jpg,"[292, 361, 336, 442]",0.514,0.0,None
2025-09-24 01:12:41,26,no_vest_detected,collected_vest_failures\frame_20250924_011241_f26.jpg,collected_vest_failures\crop_20250924_011241_f26.jpg,"[540, 153, 570, 231]",0.403,0.0,None
2025-09-24 01:12:41,26,no_vest_detected,collected_vest_failures\frame_20250924_011241_f26.jpg,collected_vest_failures\crop_20250924_011241_f26.jpg,"[239, 218, 295, 323]",0.342,0.0,None
2025-09-24 01:12:42,26,no_vest_detected,collected_vest_failures\frame_20250924_011241_f26.jpg,collected_vest_failures\crop_20250924_011241_f26.jpg,"[355, 10, 435, 199]",0.297,0.0,None
2025-09-24 01:12:42,27,no_vest_detected,collected_vest_failures\frame_20250924_011242_f27.jpg,collected_vest_failures\crop_20250924_011242_f27.jpg,"[292, 361, 336, 442]",0.524,0.0,None
2025-09-24 01:12:42,27,no_vest_detected,collected_vest_failures\frame_20250924_011242_f27.jpg,collected_vest_failures\crop_20250924_011242_f27.jpg,"[540, 153, 570, 231]",0.404,0.0,None
2025-09-24 01:12:42,27,no_vest_detected,collected_vest_failures\frame_20250924_011242_f27.jpg,collected_vest_failures\crop_20250924_011242_f27.jpg,"[239, 222, 295, 321]",0.361,0.0,None
2025-09-24 01:12:42,27,no_vest_detected,collected_vest_failures\frame_20250924_011242_f27.jpg,collected_vest_failures\crop_20250924_011242_f27.jpg,"[247, 230, 291, 315]",0.29,0.0,None
2025-09-24 01:12:42,27,no_vest_detected,collected_vest_failures\frame_20250924_011242_f27.jpg,collected_vest_failures\crop_20250924_011242_f27.jpg,"[355, 10, 434, 199]",0.279,0.0,None
2025-09-24 01:12:42,28,no_vest_detected,collected_vest_failures\frame_20250924_011242_f28.jpg,collected_vest_failures\crop_20250924_011242_f28.jpg,"[292, 361, 336, 442]",0.518,0.0,None
2025-09-24 01:12:42,28,no_vest_detected,collected_vest_failures\frame_20250924_011242_f28.jpg,collected_vest_failures\crop_20250924_011242_f28.jpg,"[238, 218, 294, 319]",0.399,0.0,None
2025-09-24 01:12:42,28,no_vest_detected,collected_vest_failures\frame_20250924_011242_f28.jpg,collected_vest_failures\crop_20250924_011242_f28.jpg,"[246, 227, 291, 314]",0.335,0.0,None
2025-09-24 01:12:42,28,no_vest_detected,collected_vest_failures\frame_20250924_011242_f28.jpg,collected_vest_failures\crop_20250924_011242_f28.jpg,"[540, 153, 570, 229]",0.317,0.0,None
2025-09-24 01:12:42,28,no_vest_detected,collected_vest_failures\frame_20250924_011242_f28.jpg,collected_vest_failures\crop_20250924_011242_f28.jpg,"[355, 11, 434, 200]",0.304,0.0,None
2025-09-24 01:12:42,29,no_vest_detected,collected_vest_failures\frame_20250924_011242_f29.jpg,collected_vest_failures\crop_20250924_011242_f29.jpg,"[292, 361, 336, 442]",0.512,0.0,None
2025-09-24 01:12:42,29,no_vest_detected,collected_vest_failures\frame_20250924_011242_f29.jpg,collected_vest_failures\crop_20250924_011242_f29.jpg,"[230, 197, 295, 321]",0.396,0.0,None
2025-09-24 01:12:42,29,no_vest_detected,collected_vest_failures\frame_20250924_011242_f29.jpg,collected_vest_failures\crop_20250924_011242_f29.jpg,"[246, 226, 290, 313]",0.337,0.0,None
2025-09-24 01:12:42,29,no_vest_detected,collected_vest_failures\frame_20250924_011242_f29.jpg,collected_vest_failures\crop_20250924_011242_f29.jpg,"[540, 153, 569, 229]",0.335,0.0,None
2025-09-24 01:12:42,29,no_vest_detected,collected_vest_failures\frame_20250924_011242_f29.jpg,collected_vest_failures\crop_20250924_011242_f29.jpg,"[355, 10, 434, 199]",0.299,0.0,None
2025-09-24 01:12:42,30,no_vest_detected,collected_vest_failures\frame_20250924_011242_f30.jpg,collected_vest_failures\crop_20250924_011242_f30.jpg,"[292, 361, 336, 442]",0.516,0.0,None
2025-09-24 01:12:42,30,no_vest_detected,collected_vest_failures\frame_20250924_011242_f30.jpg,collected_vest_failures\crop_20250924_011242_f30.jpg,"[540, 152, 570, 229]",0.4,0.0,None
2025-09-24 01:12:42,30,no_vest_detected,collected_vest_failures\frame_20250924_011242_f30.jpg,collected_vest_failures\crop_20250924_011242_f30.jpg,"[230, 193, 295, 322]",0.39,0.0,None
2025-09-24 01:12:42,30,no_vest_detected,collected_vest_failures\frame_20250924_011242_f30.jpg,collected_vest_failures\crop_20250924_011242_f30.jpg,"[237, 218, 294, 320]",0.386,0.0,None
2025-09-24 01:12:42,30,no_vest_detected,collected_vest_failures\frame_20250924_011242_f30.jpg,collected_vest_failures\crop_20250924_011242_f30.jpg,"[355, 10, 435, 200]",0.35,0.0,None
2025-09-24 01:12:42,30,no_vest_detected,collected_vest_failures\frame_20250924_011242_f30.jpg,collected_vest_failures\crop_20250924_011242_f30.jpg,"[246, 227, 290, 314]",0.329,0.0,None
2025-09-24 01:12:42,31,no_vest_detected,collected_vest_failures\frame_20250924_011242_f31.jpg,collected_vest_failures\crop_20250924_011242_f31.jpg,"[291, 361, 336, 442]",0.442,0.0,None
2025-09-24 01:12:42,31,no_vest_detected,collected_vest_failures\frame_20250924_011242_f31.jpg,collected_vest_failures\crop_20250924_011242_f31.jpg,"[355, 11, 435, 200]",0.441,0.0,None
2025-09-24 01:12:42,31,no_vest_detected,collected_vest_failures\frame_20250924_011242_f31.jpg,collected_vest_failures\crop_20250924_011242_f31.jpg,"[539, 152, 570, 228]",0.423,0.0,None
2025-09-24 01:12:42,31,no_vest_detected,collected_vest_failures\frame_20250924_011242_f31.jpg,collected_vest_failures\crop_20250924_011242_f31.jpg,"[235, 211, 295, 320]",0.337,0.0,None
2025-09-24 01:12:42,31,no_vest_detected,collected_vest_failures\frame_20250924_011242_f31.jpg,collected_vest_failures\crop_20250924_011242_f31.jpg,"[287, 351, 340, 453]",0.264,0.0,None
2025-09-24 01:12:42,31,no_vest_detected,collected_vest_failures\frame_20250924_011242_f31.jpg,collected_vest_failures\crop_20250924_011242_f31.jpg,"[224, 181, 296, 322]",0.263,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[355, 10, 435, 201]",0.481,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[540, 151, 570, 226]",0.45,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[291, 361, 336, 442]",0.449,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[235, 210, 295, 319]",0.359,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[224, 182, 296, 322]",0.285,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[287, 350, 340, 452]",0.261,0.0,None
2025-09-24 01:12:42,32,no_vest_detected,collected_vest_failures\frame_20250924_011242_f32.jpg,collected_vest_failures\crop_20250924_011242_f32.jpg,"[245, 223, 292, 315]",0.253,0.0,None
2025-09-24 01:12:42,33,no_vest_detected,collected_vest_failures\frame_20250924_011242_f33.jpg,collected_vest_failures\crop_20250924_011242_f33.jpg,"[355, 11, 435, 201]",0.492,0.0,None
2025-09-24 01:12:42,33,no_vest_detected,collected_vest_failures\frame_20250924_011242_f33.jpg,collected_vest_failures\crop_20250924_011242_f33.jpg,"[291, 361, 336, 442]",0.455,0.0,None
2025-09-24 01:12:42,33,no_vest_detected,collected_vest_failures\frame_20250924_011242_f33.jpg,collected_vest_failures\crop_20250924_011242_f33.jpg,"[540, 151, 570, 226]",0.445,0.0,None
2025-09-24 01:12:42,33,no_vest_detected,collected_vest_failures\frame_20250924_011242_f33.jpg,collected_vest_failures\crop_20250924_011242_f33.jpg,"[235, 211, 295, 320]",0.367,0.0,None
2025-09-24 01:12:42,33,no_vest_detected,collected_vest_failures\frame_20250924_011242_f33.jpg,collected_vest_failures\crop_20250924_011242_f33.jpg,"[225, 185, 296, 323]",0.289,0.0,None
2025-09-24 01:12:42,33,no_vest_detected,collected_vest_failures\frame_20250924_011242_f33.jpg,collected_vest_failures\crop_20250924_011242_f33.jpg,"[245, 222, 291, 315]",0.255,0.0,None
2025-09-24 01:12:42,34,no_vest_detected,collected_vest_failures\frame_20250924_011242_f34.jpg,collected_vest_failures\crop_20250924_011242_f34.jpg,"[354, 10, 435, 201]",0.493,0.0,None
2025-09-24 01:12:42,34,no_vest_detected,collected_vest_failures\frame_20250924_011242_f34.jpg,collected_vest_failures\crop_20250924_011242_f34.jpg,"[291, 361, 336, 442]",0.439,0.0,None
2025-09-24 01:12:42,34,no_vest_detected,collected_vest_failures\frame_20250924_011242_f34.jpg,collected_vest_failures\crop_20250924_011242_f34.jpg,"[539, 150, 568, 227]",0.387,0.0,None
2025-09-24 01:12:43,34,no_vest_detected,collected_vest_failures\frame_20250924_011242_f34.jpg,collected_vest_failures\crop_20250924_011242_f34.jpg,"[233, 201, 296, 317]",0.327,0.0,None
2025-09-24 01:12:43,35,no_vest_detected,collected_vest_failures\frame_20250924_011243_f35.jpg,collected_vest_failures\crop_20250924_011243_f35.jpg,"[355, 10, 435, 201]",0.478,0.0,None
2025-09-24 01:12:43,35,no_vest_detected,collected_vest_failures\frame_20250924_011243_f35.jpg,collected_vest_failures\crop_20250924_011243_f35.jpg,"[291, 361, 336, 442]",0.432,0.0,None
2025-09-24 01:12:43,35,no_vest_detected,collected_vest_failures\frame_20250924_011243_f35.jpg,collected_vest_failures\crop_20250924_011243_f35.jpg,"[540, 151, 568, 227]",0.33,0.0,None
