timestamp,frame,person_id,reason,image_path,helmet_conf,vest_conf
2025-09-24 21:47:57,98,1,low_conf_ppe,review\review_20250924_214757_f98_id1.jpg,0.79,0.0
2025-09-24 21:47:57,99,1,low_conf_ppe,review\review_20250924_214757_f99_id1.jpg,0.781,0.0
2025-09-24 21:47:57,100,1,low_conf_ppe,review\review_20250924_214757_f100_id1.jpg,0.789,0.0
2025-09-24 21:47:57,101,1,low_conf_ppe,review\review_20250924_214757_f101_id1.jpg,0.782,0.0
2025-09-24 21:47:58,102,1,low_conf_ppe,review\review_20250924_214758_f102_id1.jpg,0.773,0.0
2025-09-24 21:47:58,103,1,low_conf_ppe,review\review_20250924_214758_f103_id1.jpg,0.775,0.0
2025-09-24 21:47:58,104,1,low_conf_ppe,review\review_20250924_214758_f104_id1.jpg,0.769,0.0
2025-09-24 21:47:58,105,1,low_conf_ppe,review\review_20250924_214758_f105_id1.jpg,0.78,0.0
2025-09-24 21:47:58,106,1,low_conf_ppe,review\review_20250924_214758_f106_id1.jpg,0.779,0.0
2025-09-24 21:47:58,107,1,low_conf_ppe,review\review_20250924_214758_f107_id1.jpg,0.784,0.0
2025-09-24 21:47:58,108,1,low_conf_ppe,review\review_20250924_214758_f108_id1.jpg,0.786,0.0
2025-09-24 21:47:58,109,1,low_conf_ppe,review\review_20250924_214758_f109_id1.jpg,0.794,0.0
2025-09-24 21:47:58,110,1,low_conf_ppe,review\review_20250924_214758_f110_id1.jpg,0.804,0.0
2025-09-24 21:47:58,111,1,low_conf_ppe,review\review_20250924_214758_f111_id1.jpg,0.804,0.0
2025-09-24 21:47:59,112,1,low_conf_ppe,review\review_20250924_214759_f112_id1.jpg,0.806,0.0
2025-09-24 21:47:59,113,1,low_conf_ppe,review\review_20250924_214759_f113_id1.jpg,0.801,0.0
2025-09-24 21:47:59,114,1,low_conf_ppe,review\review_20250924_214759_f114_id1.jpg,0.801,0.0
2025-09-24 21:47:59,115,1,low_conf_ppe,review\review_20250924_214759_f115_id1.jpg,0.804,0.0
2025-09-24 21:47:59,116,1,low_conf_ppe,review\review_20250924_214759_f116_id1.jpg,0.811,0.0
2025-09-24 21:47:59,117,1,low_conf_ppe,review\review_20250924_214759_f117_id1.jpg,0.813,0.0
2025-09-24 21:47:59,118,1,low_conf_ppe,review\review_20250924_214759_f118_id1.jpg,0.813,0.0
