session_id,session_date,session_time,analysis_type,frame,timestamp,type,severity,location
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,1,0.0s,Person Missing Mask,Low,"(1087, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,1,0.0s,Person Missing Mask,Low,"(1578, 365)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,1,0.0s,Person Missing Hard Hat,High,"(1578, 365)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,1,0.0s,Person Missing Mask,Low,"(1489, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,2,0.1s,Person Missing Mask,Low,"(1086, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,2,0.1s,Person Missing Mask,Low,"(1580, 363)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,2,0.1s,Person Missing Hard Hat,High,"(1580, 363)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,2,0.1s,Person Missing Mask,Low,"(1490, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,2,0.1s,Person Missing Hard Hat,High,"(1490, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,3,0.1s,Person Missing Mask,Low,"(1085, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,3,0.1s,Person Missing Mask,Low,"(1576, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,3,0.1s,Person Missing Hard Hat,High,"(1576, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,3,0.1s,Person Missing Mask,Low,"(1492, 350)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,3,0.1s,Person Missing Hard Hat,High,"(1492, 350)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,3,0.1s,Person Missing Mask,Low,"(1090, 417)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,4,0.2s,Person Missing Mask,Low,"(1084, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,4,0.2s,Person Missing Mask,Low,"(1573, 359)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,4,0.2s,Person Missing Hard Hat,High,"(1573, 359)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,4,0.2s,Person Missing Mask,Low,"(1492, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,4,0.2s,Person Missing Hard Hat,High,"(1492, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,5,0.2s,Person Missing Mask,Low,"(1084, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,5,0.2s,Person Missing Mask,Low,"(1573, 363)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,5,0.2s,Person Missing Hard Hat,High,"(1573, 363)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,5,0.2s,Person Missing Mask,Low,"(1492, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,5,0.2s,Person Missing Hard Hat,High,"(1492, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,6,0.2s,Person Missing Mask,Low,"(1082, 422)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,6,0.2s,Person Missing Mask,Low,"(1573, 357)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,6,0.2s,Person Missing Hard Hat,High,"(1573, 357)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,6,0.2s,Person Missing Mask,Low,"(1492, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,6,0.2s,Person Missing Hard Hat,High,"(1492, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,7,0.3s,Person Missing Mask,Low,"(1080, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,7,0.3s,Person Missing Hard Hat,High,"(1080, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,7,0.3s,Person Missing Mask,Low,"(1570, 341)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,7,0.3s,Person Missing Hard Hat,High,"(1570, 341)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,7,0.3s,Person Missing Mask,Low,"(1492, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,7,0.3s,Person Missing Hard Hat,High,"(1492, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,8,0.3s,Person Missing Mask,Low,"(1079, 429)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,8,0.3s,Person Missing Hard Hat,High,"(1079, 429)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,8,0.3s,Person Missing Mask,Low,"(1572, 341)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,8,0.3s,Person Missing Hard Hat,High,"(1572, 341)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,8,0.3s,Person Missing Mask,Low,"(1492, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,8,0.3s,Person Missing Hard Hat,High,"(1492, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,9,0.4s,Person Missing Mask,Low,"(1079, 428)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,9,0.4s,Person Missing Hard Hat,High,"(1079, 428)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,9,0.4s,Person Missing Mask,Low,"(1573, 347)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,9,0.4s,Person Missing Hard Hat,High,"(1573, 347)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,9,0.4s,Person Missing Mask,Low,"(1490, 350)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,9,0.4s,Person Missing Hard Hat,High,"(1490, 350)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Mask,Low,"(1078, 426)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Hard Hat,High,"(1078, 426)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Mask,Low,"(1489, 349)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Hard Hat,High,"(1489, 349)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Mask,Low,"(1569, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Hard Hat,High,"(1569, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Mask,Low,"(1083, 428)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,10,0.4s,Person Missing Hard Hat,High,"(1083, 428)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Mask,Low,"(1485, 345)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Hard Hat,High,"(1485, 345)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Mask,Low,"(1574, 331)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Hard Hat,High,"(1574, 331)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Mask,Low,"(1074, 422)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Hard Hat,High,"(1074, 422)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Mask,Low,"(1076, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,11,0.4s,Person Missing Hard Hat,High,"(1076, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Mask,Low,"(1484, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Hard Hat,High,"(1484, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Mask,Low,"(1575, 337)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Hard Hat,High,"(1575, 337)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Mask,Low,"(1074, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Hard Hat,High,"(1074, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Mask,Low,"(1076, 424)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,12,0.5s,Person Missing Hard Hat,High,"(1076, 424)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Mask,Low,"(1571, 342)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Hard Hat,High,"(1571, 342)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Mask,Low,"(1484, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Hard Hat,High,"(1484, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Mask,Low,"(1073, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Hard Hat,High,"(1073, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Mask,Low,"(1076, 421)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,13,0.5s,Person Missing Hard Hat,High,"(1076, 421)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Mask,Low,"(1579, 334)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Hard Hat,High,"(1579, 334)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Mask,Low,"(1485, 349)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Hard Hat,High,"(1485, 349)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Mask,Low,"(1075, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Hard Hat,High,"(1075, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Mask,Low,"(1073, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,14,0.6s,Person Missing Hard Hat,High,"(1073, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Mask,Low,"(1582, 338)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Hard Hat,High,"(1582, 338)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Mask,Low,"(1486, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Hard Hat,High,"(1486, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Mask,Low,"(1075, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Hard Hat,High,"(1075, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Mask,Low,"(1072, 417)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,15,0.6s,Person Missing Hard Hat,High,"(1072, 417)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,16,0.6s,Person Missing Mask,Low,"(1583, 340)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,16,0.6s,Person Missing Hard Hat,High,"(1583, 340)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,16,0.6s,Person Missing Mask,Low,"(1487, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,16,0.6s,Person Missing Hard Hat,High,"(1487, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,16,0.6s,Person Missing Mask,Low,"(1072, 417)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,16,0.6s,Person Missing Hard Hat,High,"(1072, 417)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Mask,Low,"(1578, 347)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Hard Hat,High,"(1578, 347)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Mask,Low,"(1488, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Hard Hat,High,"(1488, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Mask,Low,"(1072, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Hard Hat,High,"(1072, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Mask,Low,"(1077, 396)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,17,0.7s,Person Missing Hard Hat,High,"(1077, 396)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,18,0.7s,Person Missing Mask,Low,"(1069, 404)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,18,0.7s,Person Missing Hard Hat,High,"(1069, 404)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,18,0.7s,Person Missing Mask,Low,"(1577, 346)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,18,0.7s,Person Missing Hard Hat,High,"(1577, 346)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,18,0.7s,Person Missing Mask,Low,"(1488, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,18,0.7s,Person Missing Hard Hat,High,"(1488, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,19,0.8s,Person Missing Mask,Low,"(1067, 415)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,19,0.8s,Person Missing Hard Hat,High,"(1067, 415)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,19,0.8s,Person Missing Mask,Low,"(1582, 338)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,19,0.8s,Person Missing Hard Hat,High,"(1582, 338)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,19,0.8s,Person Missing Mask,Low,"(1487, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,19,0.8s,Person Missing Hard Hat,High,"(1487, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,20,0.8s,Person Missing Mask,Low,"(1063, 414)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,20,0.8s,Person Missing Hard Hat,High,"(1063, 414)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,20,0.8s,Person Missing Mask,Low,"(1483, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,20,0.8s,Person Missing Hard Hat,High,"(1483, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,20,0.8s,Person Missing Mask,Low,"(1579, 337)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,20,0.8s,Person Missing Hard Hat,High,"(1579, 337)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,21,0.8s,Person Missing Mask,Low,"(1062, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,21,0.8s,Person Missing Hard Hat,High,"(1062, 420)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,21,0.8s,Person Missing Mask,Low,"(1482, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,21,0.8s,Person Missing Hard Hat,High,"(1482, 352)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,21,0.8s,Person Missing Mask,Low,"(1578, 349)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,21,0.8s,Person Missing Hard Hat,High,"(1578, 349)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,22,0.9s,Person Missing Mask,Low,"(1060, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,22,0.9s,Person Missing Hard Hat,High,"(1060, 418)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,22,0.9s,Person Missing Mask,Low,"(1484, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,22,0.9s,Person Missing Hard Hat,High,"(1484, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,22,0.9s,Person Missing Mask,Low,"(1578, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,22,0.9s,Person Missing Hard Hat,High,"(1578, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,23,0.9s,Person Missing Mask,Low,"(1055, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,23,0.9s,Person Missing Hard Hat,High,"(1055, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,23,0.9s,Person Missing Mask,Low,"(1481, 345)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,23,0.9s,Person Missing Hard Hat,High,"(1481, 345)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,23,0.9s,Person Missing Mask,Low,"(1573, 350)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,23,0.9s,Person Missing Hard Hat,High,"(1573, 350)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,24,1.0s,Person Missing Mask,Low,"(1054, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,24,1.0s,Person Missing Hard Hat,High,"(1054, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,24,1.0s,Person Missing Mask,Low,"(1482, 348)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,24,1.0s,Person Missing Hard Hat,High,"(1482, 348)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,24,1.0s,Person Missing Mask,Low,"(1575, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,24,1.0s,Person Missing Hard Hat,High,"(1575, 344)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,25,1.0s,Person Missing Mask,Low,"(1055, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,25,1.0s,Person Missing Hard Hat,High,"(1055, 425)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,25,1.0s,Person Missing Mask,Low,"(1482, 348)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,25,1.0s,Person Missing Hard Hat,High,"(1482, 348)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,25,1.0s,Person Missing Mask,Low,"(1579, 338)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,25,1.0s,Person Missing Hard Hat,High,"(1579, 338)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,26,1.0s,Person Missing Mask,Low,"(1582, 360)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,26,1.0s,Person Missing Hard Hat,High,"(1582, 360)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,26,1.0s,Person Missing Mask,Low,"(1485, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,26,1.0s,Person Missing Hard Hat,High,"(1485, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,26,1.0s,Person Missing Mask,Low,"(1058, 421)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,26,1.0s,Person Missing Hard Hat,High,"(1058, 421)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,27,1.1s,Person Missing Mask,Low,"(1059, 430)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,27,1.1s,Person Missing Hard Hat,High,"(1059, 430)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,27,1.1s,Person Missing Mask,Low,"(1582, 367)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,27,1.1s,Person Missing Hard Hat,High,"(1582, 367)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,27,1.1s,Person Missing Mask,Low,"(1485, 357)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,27,1.1s,Person Missing Hard Hat,High,"(1485, 357)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,28,1.1s,Person Missing Mask,Low,"(1058, 432)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,28,1.1s,Person Missing Hard Hat,High,"(1058, 432)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,28,1.1s,Person Missing Mask,Low,"(1582, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,28,1.1s,Person Missing Hard Hat,High,"(1582, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,28,1.1s,Person Missing Mask,Low,"(1485, 358)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,28,1.1s,Person Missing Hard Hat,High,"(1485, 358)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,29,1.2s,Person Missing Mask,Low,"(1058, 429)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,29,1.2s,Person Missing Hard Hat,High,"(1058, 429)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,29,1.2s,Person Missing Mask,Low,"(1585, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,29,1.2s,Person Missing Hard Hat,High,"(1585, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,29,1.2s,Person Missing Mask,Low,"(1486, 358)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,29,1.2s,Person Missing Hard Hat,High,"(1486, 358)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,30,1.2s,Person Missing Mask,Low,"(1057, 430)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,30,1.2s,Person Missing Hard Hat,High,"(1057, 430)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,30,1.2s,Person Missing Mask,Low,"(1588, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,30,1.2s,Person Missing Hard Hat,High,"(1588, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,30,1.2s,Person Missing Mask,Low,"(1487, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,30,1.2s,Person Missing Hard Hat,High,"(1487, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,31,1.2s,Person Missing Mask,Low,"(1055, 430)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,31,1.2s,Person Missing Hard Hat,High,"(1055, 430)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,31,1.2s,Person Missing Mask,Low,"(1588, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,31,1.2s,Person Missing Hard Hat,High,"(1588, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,31,1.2s,Person Missing Mask,Low,"(1486, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,31,1.2s,Person Missing Hard Hat,High,"(1486, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,32,1.3s,Person Missing Mask,Low,"(1054, 426)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,32,1.3s,Person Missing Hard Hat,High,"(1054, 426)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,32,1.3s,Person Missing Mask,Low,"(1587, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,32,1.3s,Person Missing Hard Hat,High,"(1587, 354)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,32,1.3s,Person Missing Mask,Low,"(1489, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,32,1.3s,Person Missing Hard Hat,High,"(1489, 353)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,33,1.3s,Person Missing Mask,Low,"(1589, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,33,1.3s,Person Missing Hard Hat,High,"(1589, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,33,1.3s,Person Missing Mask,Low,"(1050, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,33,1.3s,Person Missing Hard Hat,High,"(1050, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,33,1.3s,Person Missing Mask,Low,"(1485, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,33,1.3s,Person Missing Hard Hat,High,"(1485, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,34,1.4s,Person Missing Mask,Low,"(1587, 357)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,34,1.4s,Person Missing Hard Hat,High,"(1587, 357)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,34,1.4s,Person Missing Mask,Low,"(1050, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,34,1.4s,Person Missing Hard Hat,High,"(1050, 419)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,34,1.4s,Person Missing Mask,Low,"(1489, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,34,1.4s,Person Missing Hard Hat,High,"(1489, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,35,1.4s,Person Missing Mask,Low,"(1587, 356)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,35,1.4s,Person Missing Hard Hat,High,"(1587, 356)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,35,1.4s,Person Missing Mask,Low,"(1053, 422)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,35,1.4s,Person Missing Hard Hat,High,"(1053, 422)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,35,1.4s,Person Missing Mask,Low,"(1491, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,35,1.4s,Person Missing Hard Hat,High,"(1491, 355)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,36,1.4s,Person Missing Mask,Low,"(1049, 416)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,36,1.4s,Person Missing Hard Hat,High,"(1049, 416)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,36,1.4s,Person Missing Mask,Low,"(1587, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,36,1.4s,Person Missing Hard Hat,High,"(1587, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,36,1.4s,Person Missing Mask,Low,"(1492, 356)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,36,1.4s,Person Missing Hard Hat,High,"(1492, 356)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,37,1.5s,Person Missing Mask,Low,"(1585, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,37,1.5s,Person Missing Hard Hat,High,"(1585, 351)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,37,1.5s,Person Missing Mask,Low,"(1050, 415)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,37,1.5s,Person Missing Hard Hat,High,"(1050, 415)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,37,1.5s,Person Missing Mask,Low,"(1490, 358)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,37,1.5s,Person Missing Hard Hat,High,"(1490, 358)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,38,1.5s,Person Missing Mask,Low,"(1585, 359)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,38,1.5s,Person Missing Hard Hat,High,"(1585, 359)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,38,1.5s,Person Missing Mask,Low,"(1491, 356)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,38,1.5s,Person Missing Hard Hat,High,"(1491, 356)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,38,1.5s,Person Missing Mask,Low,"(1053, 409)"
20251006_190120,2025-10-06,19:01:20,Full Video Analysis,38,1.5s,Person Missing Hard Hat,High,"(1053, 409)"
