Timestamp,Violation Type,X1,Y1,X2,Y2
2025-09-21 00:03:35,Helmet Missing,96,188,449,479
2025-09-21 00:03:35,Vest Missing,96,188,449,479
2025-09-21 00:03:35,Helmet Missing,95,188,447,479
2025-09-21 00:03:35,Vest Missing,95,188,447,479
2025-09-21 00:03:35,Helmet Missing,97,188,459,479
2025-09-21 00:03:35,Vest Missing,97,188,459,479
2025-09-21 00:03:36,Helmet Missing,98,188,454,479
2025-09-21 00:03:36,Vest Missing,98,188,454,479
2025-09-21 00:03:36,Helmet Missing,96,188,478,479
2025-09-21 00:03:36,Vest Missing,96,188,478,479
2025-09-21 00:03:36,Helmet Missing,100,189,444,479
2025-09-21 00:03:36,Vest Missing,100,189,444,479
2025-09-21 00:03:36,Helmet Missing,103,190,458,479
2025-09-21 00:03:36,Vest Missing,103,190,458,479
2025-09-21 00:03:36,Helmet Missing,104,192,449,479
2025-09-21 00:03:36,Vest Missing,104,192,449,479
2025-09-21 00:03:36,Helmet Missing,97,190,451,479
2025-09-21 00:03:36,Vest Missing,97,190,451,479
2025-09-21 00:03:36,Helmet Missing,98,190,470,479
2025-09-21 00:03:36,Vest Missing,98,190,470,479
2025-09-21 00:03:36,Helmet Missing,94,189,447,479
2025-09-21 00:03:36,Vest Missing,94,189,447,479
2025-09-21 00:03:37,Helmet Missing,94,189,446,479
2025-09-21 00:03:37,Vest Missing,94,189,446,479
2025-09-21 00:03:37,Helmet Missing,95,189,446,479
2025-09-21 00:03:37,Vest Missing,95,189,446,479
2025-09-21 00:03:37,Helmet Missing,97,191,447,479
2025-09-21 00:03:37,Vest Missing,97,191,447,479
2025-09-21 00:03:37,Helmet Missing,96,193,463,479
2025-09-21 00:03:37,Vest Missing,96,193,463,479
2025-09-21 00:03:37,Helmet Missing,96,193,478,479
2025-09-21 00:03:37,Vest Missing,96,193,478,479
2025-09-21 00:03:37,Helmet Missing,97,194,457,479
2025-09-21 00:03:37,Vest Missing,97,194,457,479
2025-09-21 00:03:37,Helmet Missing,98,193,460,479
2025-09-21 00:03:37,Vest Missing,98,193,460,479
2025-09-21 00:03:37,Helmet Missing,97,193,449,479
2025-09-21 00:03:37,Vest Missing,97,193,449,479
2025-09-21 00:03:38,Helmet Missing,98,193,452,479
2025-09-21 00:03:38,Vest Missing,98,193,452,479
2025-09-21 00:03:38,Helmet Missing,99,193,449,479
2025-09-21 00:03:38,Vest Missing,99,193,449,479
2025-09-21 00:03:38,Helmet Missing,99,193,449,479
2025-09-21 00:03:38,Vest Missing,99,193,449,479
2025-09-21 00:03:38,Helmet Missing,100,193,449,479
2025-09-21 00:03:38,Vest Missing,100,193,449,479
2025-09-21 00:03:38,Helmet Missing,99,194,445,479
2025-09-21 00:03:38,Vest Missing,99,194,445,479
2025-09-21 00:03:38,Helmet Missing,100,193,448,479
2025-09-21 00:03:38,Vest Missing,100,193,448,479
2025-09-21 00:03:38,Helmet Missing,101,193,449,479
2025-09-21 00:03:38,Vest Missing,101,193,449,479
2025-09-21 00:03:38,Helmet Missing,102,193,446,479
2025-09-21 00:03:38,Vest Missing,102,193,446,479
2025-09-21 00:03:39,Helmet Missing,98,193,446,479
2025-09-21 00:03:39,Vest Missing,98,193,446,479
2025-09-21 00:03:39,Helmet Missing,116,195,456,479
2025-09-21 00:03:39,Vest Missing,116,195,456,479
2025-09-21 00:03:39,Helmet Missing,120,195,487,479
2025-09-21 00:03:39,Vest Missing,120,195,487,479
2025-09-21 00:03:39,Helmet Missing,126,196,465,479
2025-09-21 00:03:39,Vest Missing,126,196,465,479
2025-09-21 00:03:39,Helmet Missing,127,197,463,479
2025-09-21 00:03:39,Vest Missing,127,197,463,479
2025-09-21 00:03:39,Helmet Missing,126,198,453,479
2025-09-21 00:03:39,Vest Missing,126,198,453,479
2025-09-21 00:03:40,Helmet Missing,121,199,445,479
2025-09-21 00:03:40,Vest Missing,121,199,445,479
2025-09-21 00:03:40,Helmet Missing,122,200,473,479
2025-09-21 00:03:40,Vest Missing,122,200,473,479
2025-09-21 00:03:40,Helmet Missing,107,195,505,479
2025-09-21 00:03:40,Vest Missing,107,195,505,479
2025-09-21 00:03:40,Helmet Missing,101,198,449,479
2025-09-21 00:03:40,Vest Missing,101,198,449,479
2025-09-21 00:03:40,Helmet Missing,100,199,501,479
2025-09-21 00:03:40,Vest Missing,100,199,501,479
2025-09-21 00:03:40,Helmet Missing,102,196,487,479
2025-09-21 00:03:40,Vest Missing,102,196,487,479
2025-09-21 00:03:40,Helmet Missing,108,197,500,479
2025-09-21 00:03:40,Vest Missing,108,197,500,479
2025-09-21 00:03:41,Helmet Missing,120,200,498,479
2025-09-21 00:03:41,Vest Missing,120,200,498,479
2025-09-21 00:03:41,Helmet Missing,127,200,500,479
2025-09-21 00:03:41,Vest Missing,127,200,500,479
2025-09-21 00:03:41,Helmet Missing,128,199,498,479
2025-09-21 00:03:41,Vest Missing,128,199,498,479
2025-09-21 00:03:41,Helmet Missing,127,198,496,479
2025-09-21 00:03:41,Vest Missing,127,198,496,479
2025-09-21 00:03:41,Helmet Missing,130,197,495,479
2025-09-21 00:03:41,Vest Missing,130,197,495,479
2025-09-21 00:03:41,Helmet Missing,128,196,494,479
2025-09-21 00:03:41,Vest Missing,128,196,494,479
2025-09-21 00:03:41,Helmet Missing,124,196,453,479
2025-09-21 00:03:41,Vest Missing,124,196,453,479
2025-09-21 00:03:41,Helmet Missing,120,195,493,479
2025-09-21 00:03:41,Vest Missing,120,195,493,479
2025-09-21 00:03:42,Helmet Missing,123,192,456,479
2025-09-21 00:03:42,Vest Missing,123,192,456,479
2025-09-21 00:03:42,Helmet Missing,112,189,458,479
2025-09-21 00:03:42,Vest Missing,112,189,458,479
2025-09-21 00:03:42,Helmet Missing,122,194,455,479
2025-09-21 00:03:42,Vest Missing,122,194,455,479
2025-09-21 00:03:42,Helmet Missing,116,191,456,479
2025-09-21 00:03:42,Vest Missing,116,191,456,479
2025-09-21 00:03:42,Helmet Missing,113,192,487,479
2025-09-21 00:03:42,Vest Missing,113,192,487,479
2025-09-21 00:03:42,Helmet Missing,112,191,489,479
2025-09-21 00:03:42,Vest Missing,112,191,489,479
2025-09-21 00:03:43,Helmet Missing,109,191,487,479
2025-09-21 00:03:43,Vest Missing,109,191,487,479
2025-09-21 00:03:43,Helmet Missing,109,191,460,479
2025-09-21 00:03:43,Vest Missing,109,191,460,479
2025-09-21 00:03:43,Helmet Missing,107,192,463,479
2025-09-21 00:03:43,Vest Missing,107,192,463,479
2025-09-21 00:03:43,Helmet Missing,108,192,494,479
2025-09-21 00:03:43,Vest Missing,108,192,494,479
2025-09-21 00:03:43,Helmet Missing,108,191,488,479
2025-09-21 00:03:43,Vest Missing,108,191,488,479
2025-09-21 00:03:43,Helmet Missing,105,193,466,479
2025-09-21 00:03:43,Vest Missing,105,193,466,479
2025-09-21 00:03:43,Helmet Missing,115,195,491,479
2025-09-21 00:03:43,Vest Missing,115,195,491,479
2025-09-21 00:03:44,Helmet Missing,116,195,492,479
2025-09-21 00:03:44,Vest Missing,116,195,492,479
2025-09-21 00:03:44,Helmet Missing,115,195,463,479
2025-09-21 00:03:44,Vest Missing,115,195,463,479
2025-09-21 00:03:44,Helmet Missing,113,193,480,479
2025-09-21 00:03:44,Vest Missing,113,193,480,479
2025-09-21 00:03:44,Helmet Missing,113,192,460,479
2025-09-21 00:03:44,Vest Missing,113,192,460,479
2025-09-21 00:03:44,Helmet Missing,105,190,448,479
2025-09-21 00:03:44,Vest Missing,105,190,448,479
2025-09-21 00:03:44,Helmet Missing,107,192,458,479
2025-09-21 00:03:44,Vest Missing,107,192,458,479
2025-09-21 00:03:45,Helmet Missing,109,192,452,479
2025-09-21 00:03:45,Vest Missing,109,192,452,479
2025-09-21 00:03:45,Helmet Missing,109,192,479,479
2025-09-21 00:03:45,Vest Missing,109,192,479,479
2025-09-21 00:03:45,Helmet Missing,112,194,470,479
2025-09-21 00:03:45,Vest Missing,112,194,470,479
2025-09-21 00:03:45,Helmet Missing,115,195,479,479
2025-09-21 00:03:45,Vest Missing,115,195,479,479
2025-09-21 00:03:45,Helmet Missing,120,196,489,479
2025-09-21 00:03:45,Vest Missing,120,196,489,479
2025-09-21 00:03:45,Helmet Missing,105,187,449,479
2025-09-21 00:03:45,Vest Missing,105,187,449,479
2025-09-21 00:03:45,Helmet Missing,119,194,461,479
2025-09-21 00:03:45,Vest Missing,119,194,461,479
2025-09-21 00:03:46,Helmet Missing,113,194,495,479
2025-09-21 00:03:46,Vest Missing,113,194,495,479
2025-09-21 00:03:46,Helmet Missing,106,187,446,479
2025-09-21 00:03:46,Vest Missing,106,187,446,479
2025-09-21 00:03:46,Helmet Missing,115,193,507,479
2025-09-21 00:03:46,Vest Missing,115,193,507,479
2025-09-21 00:03:46,Helmet Missing,107,188,447,479
2025-09-21 00:03:46,Vest Missing,107,188,447,479
2025-09-21 00:03:46,Helmet Missing,109,189,445,479
2025-09-21 00:03:46,Vest Missing,109,189,445,479
2025-09-21 00:03:46,Helmet Missing,110,191,449,479
2025-09-21 00:03:46,Vest Missing,110,191,449,479
2025-09-21 00:03:46,Helmet Missing,110,191,513,479
2025-09-21 00:03:46,Vest Missing,110,191,513,479
2025-09-21 00:03:46,Helmet Missing,110,190,462,479
2025-09-21 00:03:46,Vest Missing,110,190,462,479
2025-09-21 00:03:47,Helmet Missing,119,192,451,479
2025-09-21 00:03:47,Vest Missing,119,192,451,479
2025-09-21 00:03:47,Helmet Missing,112,192,458,479
2025-09-21 00:03:47,Vest Missing,112,192,458,479
2025-09-21 00:03:47,Helmet Missing,112,191,468,479
2025-09-21 00:03:47,Vest Missing,112,191,468,479
2025-09-21 00:03:47,Helmet Missing,113,192,501,479
2025-09-21 00:03:47,Vest Missing,113,192,501,479
2025-09-21 00:03:47,Helmet Missing,112,192,509,479
2025-09-21 00:03:47,Vest Missing,112,192,509,479
2025-09-21 00:03:47,Helmet Missing,111,192,510,479
2025-09-21 00:03:47,Vest Missing,111,192,510,479
2025-09-21 00:03:47,Helmet Missing,113,192,511,479
2025-09-21 00:03:47,Vest Missing,113,192,511,479
2025-09-21 00:03:48,Helmet Missing,114,193,504,479
2025-09-21 00:03:48,Vest Missing,114,193,504,479
2025-09-21 00:03:48,Helmet Missing,114,193,508,479
2025-09-21 00:03:48,Vest Missing,114,193,508,479
2025-09-21 00:03:48,Helmet Missing,115,194,503,479
2025-09-21 00:03:48,Vest Missing,115,194,503,479
2025-09-21 00:03:48,Helmet Missing,113,194,482,479
2025-09-21 00:03:48,Vest Missing,113,194,482,479
2025-09-21 00:03:48,Helmet Missing,110,193,463,479
2025-09-21 00:03:48,Vest Missing,110,193,463,479
2025-09-21 00:03:48,Helmet Missing,112,193,487,479
2025-09-21 00:03:48,Vest Missing,112,193,487,479
2025-09-21 00:03:48,Helmet Missing,111,191,482,479
2025-09-21 00:03:48,Vest Missing,111,191,482,479
2025-09-21 00:16:44,Helmet Missing,130,232,575,479
2025-09-21 00:16:44,Vest Missing,130,232,575,479
2025-09-21 00:16:45,Helmet Missing,102,232,579,479
2025-09-21 00:16:45,Vest Missing,102,232,579,479
2025-09-21 00:16:45,Helmet Missing,92,232,581,479
2025-09-21 00:16:45,Vest Missing,92,232,581,479
2025-09-21 00:16:45,Helmet Missing,108,232,579,479
2025-09-21 00:16:45,Vest Missing,108,232,579,479
2025-09-21 00:16:46,Helmet Missing,103,232,578,479
2025-09-21 00:16:46,Vest Missing,103,232,578,479
2025-09-21 00:16:46,Helmet Missing,103,232,578,479
2025-09-21 00:16:46,Vest Missing,103,232,578,479
2025-09-21 00:16:46,Helmet Missing,93,231,578,479
2025-09-21 00:16:46,Vest Missing,93,231,578,479
2025-09-21 00:16:46,Helmet Missing,94,231,578,479
2025-09-21 00:16:46,Vest Missing,94,231,578,479
2025-09-21 00:16:46,Helmet Missing,99,231,579,479
2025-09-21 00:16:46,Vest Missing,99,231,579,479
2025-09-21 00:16:46,Helmet Missing,96,231,580,479
2025-09-21 00:16:46,Vest Missing,96,231,580,479
2025-09-21 00:16:46,Helmet Missing,89,231,579,479
2025-09-21 00:16:46,Vest Missing,89,231,579,479
2025-09-21 00:16:46,Helmet Missing,102,232,578,479
2025-09-21 00:16:46,Vest Missing,102,232,578,479
